u,v,contact_count,duration_seconds,first_time,last_time,weight
1519,1897,4,80,37000,37220,0.4561223208851435
1520,1522,21,420,35160,144580,0.6271957224548713
1520,1525,1,20,36260,36260,0.31600653265148854
1520,1532,2,40,36360,36460,0.3854506105818549
1520,1533,1,20,44860,44860,0.31600653265148854
1520,1551,2,40,43900,44860,0.3854506105818549
1520,1558,1,20,43900,43900,0.31600653265148854
1520,1560,1,20,44800,44800,0.31600653265148854
1520,1563,4,80,43460,133040,0.4561223208851435
1520,1567,2,40,43900,44540,0.3854506105818549
1520,1579,3,60,43320,144560,0.42668859322200425
1520,1585,40,800,34600,136580,0.6939596534072261
1520,1592,3,60,32120,36620,0.42668859322200425
1520,1613,2,40,133720,145600,0.3854506105818549
1520,1625,1,20,145500,145500,0.31600653265148854
1520,1637,7,140,53880,137340,0.5136570630934635
1520,1648,1,20,133660,133660,0.31600653265148854
1520,1656,17,340,131120,145620,0.6053208666300378
1520,1664,3,60,132420,144700,0.42668859322200425
1520,1665,2,40,131900,144420,0.3854506105818549
1520,1666,1,20,131380,131380,0.31600653265148854
1520,1668,36,720,32820,138740,0.6830381443859841
1520,1673,15,300,130580,137000,0.5923701214603585
1520,1675,1,20,144960,144960,0.31600653265148854
1520,1680,1,20,145120,145120,0.31600653265148854
1520,1687,1,20,144040,144040,0.31600653265148854
1520,1688,1,20,132780,132780,0.31600653265148854
1520,1695,1,20,131120,131120,0.31600653265148854
1520,1705,1,20,45140,45140,0.31600653265148854
1520,1730,4,80,44660,136420,0.4561223208851435
1520,1745,1,20,144040,144040,0.31600653265148854
1520,1751,10,200,51220,123740,0.5504571011940145
1520,1763,1,20,44000,44000,0.31600653265148854
1520,1765,1,20,132540,132540,0.31600653265148854
1520,1768,1,20,137480,137480,0.31600653265148854
1520,1775,2,40,43340,43360,0.3854506105818549
1520,1802,3,60,43280,43660,0.42668859322200425
1520,1824,1,20,34760,34760,0.31600653265148854
1520,1835,1,20,133860,133860,0.31600653265148854
1520,1837,3,60,36360,43280,0.42668859322200425
1520,1843,1,20,144440,144440,0.31600653265148854
1520,1847,7,140,43360,43680,0.5136570630934635
1520,1895,1,20,131540,131540,0.31600653265148854
1520,1908,1,20,145160,145160,0.31600653265148854
1520,1920,1,20,43540,43540,0.31600653265148854
1521,1532,1,20,129680,129680,0.31600653265148854
1521,1546,1,20,137420,137420,0.31600653265148854
1521,1552,1,20,50740,50740,0.31600653265148854
1521,1601,3,60,58400,128760,0.42668859322200425
1521,1630,13,260,41160,128820,0.577569991929958
1521,1632,11,220,58680,129080,0.5603028760303012
1521,1653,3,60,42980,50820,0.42668859322200425
1521,1673,1,20,129740,129740,0.31600653265148854
1521,1709,4,80,58300,58360,0.4561223208851435
1521,1745,5,100,48160,50660,0.4790269285669295
1521,1746,6,120,58240,58520,0.49777959356083784
1521,1753,2,40,58040,58080,0.3854506105818549
1521,1802,8,160,40020,125160,0.527424910548402
1521,1803,11,220,54100,137420,0.5603028760303012
1521,1805,1,20,40400,40400,0.31600653265148854
1521,1807,5,100,40680,126540,0.4790269285669295
1521,1815,1,20,50820,50820,0.31600653265148854
1521,1818,12,240,58720,137420,0.5692950854209973
1521,1819,19,380,39700,128680,0.6168334979266865
1521,1821,17,340,42660,129740,0.6053208666300378
1521,1824,4,80,48100,57800,0.4561223208851435
1521,1831,5,100,52400,117440,0.4790269285669295
1521,1835,7,140,42780,129060,0.5136570630934635
1521,1836,3,60,58780,125240,0.42668859322200425
1521,1843,1,20,58560,58560,0.31600653265148854
1521,1847,4,80,42660,137900,0.4561223208851435
1521,1852,1,20,137400,137400,0.31600653265148854
1521,1857,14,280,40340,137920,0.5852336270669158
1521,1865,9,180,54500,127880,0.5395785563918402
1521,1866,4,80,41240,137920,0.4561223208851435
1521,1880,5,100,41020,128160,0.4790269285669295
1521,1885,11,220,42980,129540,0.5603028760303012
1521,1888,7,140,53320,128980,0.5136570630934635
1521,1892,6,120,39880,59300,0.49777959356083784
1521,1895,12,240,58680,129720,0.5692950854209973
1521,1910,3,60,117500,125240,0.42668859322200425
1522,1533,27,540,35060,49940,0.6532261284030567
1522,1551,1,20,44420,44420,0.31600653265148854
1522,1552,1,20,47260,47260,0.31600653265148854
1522,1560,3,60,50020,50600,0.42668859322200425
1522,1563,1,20,50000,50000,0.31600653265148854
1522,1567,2,40,46340,46780,0.3854506105818549
1522,1572,1,20,45400,45400,0.31600653265148854
1522,1578,14,280,44300,47240,0.5852336270669158
1522,1585,9,180,32100,49380,0.5395785563918402
1522,1592,1,20,35300,35300,0.31600653265148854
1522,1603,1,20,145140,145140,0.31600653265148854
1522,1613,4,80,50040,50700,0.4561223208851435
1522,1616,1,20,145460,145460,0.31600653265148854
1522,1637,17,340,51280,144340,0.6053208666300378
1522,1666,1,20,50000,50000,0.31600653265148854
1522,1668,11,220,51200,146660,0.5603028760303012
1522,1700,2,40,43960,47220,0.3854506105818549
1522,1730,1,20,43720,43720,0.31600653265148854
1522,1751,4,80,117240,147660,0.4561223208851435
1522,1761,1,20,50580,50580,0.31600653265148854
1522,1765,1,20,145480,145480,0.31600653265148854
1522,1774,1,20,50540,50540,0.31600653265148854
1522,1778,1,20,58100,58100,0.31600653265148854
1522,1780,2,40,46420,46740,0.3854506105818549
1522,1801,1,20,58800,58800,0.31600653265148854
1522,1818,2,40,58040,58140,0.3854506105818549
1522,1822,1,20,50700,50700,0.31600653265148854
1522,1833,2,40,58720,58980,0.3854506105818549
1522,1847,1,20,50700,50700,0.31600653265148854
1522,1865,1,20,57920,57920,0.31600653265148854
1522,1888,1,20,58040,58040,0.31600653265148854
1522,1889,1,20,50680,50680,0.31600653265148854
1522,1892,1,20,58140,58140,0.31600653265148854
1522,1895,1,20,45400,45400,0.31600653265148854
1522,1909,1,20,50200,50200,0.31600653265148854
1524,1525,12,240,37240,129160,0.5692950854209973
1524,1528,15,300,32840,123560,0.5923701214603585
1524,1532,2,40,35200,35220,0.3854506105818549
1524,1533,11,220,34900,117580,0.5603028760303012
1524,1538,18,360,42620,129200,0.611236718692761
1524,1539,51,1020,34900,129300,0.7191483252460843
1524,1545,5,100,34980,59720,0.4790269285669295
1524,1546,3,60,124480,128580,0.42668859322200425
1524,1548,3,60,37240,59920,0.42668859322200425
1524,1549,3,60,41260,55220,0.42668859322200425
1524,1563,1,20,36440,36440,0.31600653265148854
1524,1618,6,120,37560,128960,0.49777959356083784
1524,1653,5,100,41120,129160,0.4790269285669295
1524,1705,7,140,35240,123540,0.5136570630934635
1524,1730,4,80,42580,128360,0.4561223208851435
1524,1797,2,40,37500,41200,0.3854506105818549
1524,1815,42,840,35040,129200,0.6990176629747723
1524,1837,8,160,35060,123660,0.527424910548402
1524,1890,1,20,36760,36760,0.31600653265148854
1525,1528,75,1500,33000,128740,0.7591456673901623
1525,1532,29,580,34900,123540,0.6606299868059717
1525,1533,11,220,32280,128580,0.5603028760303012
1525,1538,5,100,41360,117980,0.4790269285669295
1525,1539,2,40,35180,55340,0.3854506105818549
1525,1545,7,140,32060,117620,0.5136570630934635
1525,1546,13,260,32260,54520,0.577569991929958
1525,1548,53,1060,31880,128760,0.7231371006799163
1525,1549,8,160,34440,124560,0.527424910548402
1525,1563,1,20,35540,35540,0.31600653265148854
1525,1585,3,60,35680,36280,0.42668859322200425
1525,1613,2,40,124300,124360,0.3854506105818549
1525,1618,16,320,37600,124420,0.599047349799237
1525,1625,1,20,124080,124080,0.31600653265148854
1525,1647,1,20,124140,124140,0.31600653265148854
1525,1649,2,40,124200,124240,0.3854506105818549
1525,1653,17,340,35240,129160,0.6053208666300378
1525,1663,1,20,37100,37100,0.31600653265148854
1525,1666,1,20,124020,124020,0.31600653265148854
1525,1670,1,20,37160,37160,0.31600653265148854
1525,1680,1,20,37180,37180,0.31600653265148854
1525,1684,1,20,37220,37220,0.31600653265148854
1525,1705,8,160,54560,117820,0.527424910548402
1525,1730,9,180,42480,124560,0.5395785563918402
1525,1765,1,20,37120,37120,0.31600653265148854
1525,1797,33,660,33820,128720,0.6740198756289276
1525,1815,20,400,32120,128960,0.6221438686148343
1525,1837,68,1360,34920,124420,0.7489828986094853
1525,1908,1,20,37180,37180,0.31600653265148854
1525,1920,1,20,37120,37120,0.31600653265148854
1528,1532,19,380,33200,124180,0.6168334979266865
1528,1533,32,640,33020,128480,0.6708308350104104
1528,1538,19,380,34920,124400,0.6168334979266865
1528,1539,12,240,37520,128640,0.5692950854209973
1528,1545,29,580,34280,128760,0.6606299868059717
1528,1546,47,940,32720,128540,0.710679196839879
1528,1548,67,1340,32740,128520,0.7474463034532008
1528,1549,3,60,37640,45740,0.42668859322200425
1528,1558,3,60,45040,45120,0.42668859322200425
1528,1560,2,40,47240,48580,0.3854506105818549
1528,1572,2,40,45760,47220,0.3854506105818549
1528,1585,3,60,35700,36260,0.42668859322200425
1528,1618,5,100,37540,55800,0.4790269285669295
1528,1628,2,40,47160,50080,0.3854506105818549
1528,1653,20,400,34080,128060,0.6221438686148343
1528,1674,1,20,37260,37260,0.31600653265148854
1528,1675,1,20,37260,37260,0.31600653265148854
1528,1700,1,20,43060,43060,0.31600653265148854
1528,1705,133,2660,34260,128760,0.8185756774942119
1528,1730,27,540,37640,128440,0.6532261284030567
1528,1752,1,20,50660,50660,0.31600653265148854
1528,1763,1,20,47280,47280,0.31600653265148854
1528,1765,1,20,37100,37100,0.31600653265148854
1528,1778,1,20,50700,50700,0.31600653265148854
1528,1797,37,740,35100,124560,0.6858781329659501
1528,1802,14,280,44160,44980,0.5852336270669158
1528,1815,36,720,34900,127860,0.6830381443859841
1528,1837,35,700,35940,128620,0.6801182582519162
1528,1847,32,640,44280,50140,0.6708308350104104
1528,1851,8,160,43460,50720,0.527424910548402
1528,1866,34,680,43040,50720,0.6771138485823601
1528,1887,1,20,37100,37100,0.31600653265148854
1528,1916,3,60,47040,50000,0.42668859322200425
1532,1533,117,2340,33200,137400,0.8052770535825244
1532,1538,77,1540,32080,125580,0.7618754790909279
1532,1539,4,80,35160,118140,0.4561223208851435
1532,1545,8,160,37580,137280,0.527424910548402
1532,1546,7,140,39360,137340,0.5136570630934635
1532,1548,96,1920,35380,137320,0.7847534078263703
1532,1549,63,1260,31820,133900,0.7410618096034531
1532,1558,1,20,50140,50140,0.31600653265148854
1532,1567,1,20,47340,47340,0.31600653265148854
1532,1579,4,80,43760,44120,0.4561223208851435
1532,1585,6,120,36220,131680,0.49777959356083784
1532,1618,29,580,37620,126300,0.6606299868059717
1532,1628,6,120,50140,133680,0.49777959356083784
1532,1647,2,40,123840,124140,0.3854506105818549
1532,1653,15,300,32360,125400,0.5923701214603585
1532,1664,48,960,133940,136960,0.7128621396992377
1532,1665,8,160,130460,136980,0.527424910548402
1532,1666,2,40,130640,130700,0.3854506105818549
1532,1675,1,20,130860,130860,0.31600653265148854
1532,1684,1,20,131380,131380,0.31600653265148854
1532,1695,1,20,135820,135820,0.31600653265148854
1532,1697,4,80,129940,133860,0.4561223208851435
1532,1698,4,80,129960,133900,0.4561223208851435
1532,1700,1,20,43080,43080,0.31600653265148854
1532,1705,6,120,44060,131160,0.49777959356083784
1532,1708,1,20,43300,43300,0.31600653265148854
1532,1719,1,20,133740,133740,0.31600653265148854
1532,1722,1,20,50400,50400,0.31600653265148854
1532,1730,8,160,37820,129300,0.527424910548402
1532,1751,2,40,131440,136480,0.3854506105818549
1532,1761,1,20,47400,47400,0.31600653265148854
1532,1763,2,40,44920,47300,0.3854506105818549
1532,1765,2,40,47100,131380,0.3854506105818549
1532,1767,2,40,43160,134000,0.3854506105818549
1532,1780,3,60,47280,47320,0.42668859322200425
1532,1789,1,20,129600,129600,0.31600653265148854
1532,1795,1,20,43340,43340,0.31600653265148854
1532,1796,1,20,50700,50700,0.31600653265148854
1532,1797,11,220,36460,132780,0.5603028760303012
1532,1802,7,140,48340,49740,0.5136570630934635
1532,1815,72,1440,31820,128740,0.7549114253313359
1532,1821,16,320,43020,131940,0.599047349799237
1532,1822,3,60,43160,43640,0.42668859322200425
1532,1833,4,80,47280,50700,0.4561223208851435
1532,1835,1,20,131860,131860,0.31600653265148854
1532,1837,92,1840,34900,137340,0.7803382772699542
1532,1847,7,140,50620,133820,0.5136570630934635
1532,1851,8,160,43660,133740,0.527424910548402
1532,1857,21,420,46060,50440,0.6271957224548713
1532,1861,1,20,47120,47120,0.31600653265148854
1532,1866,8,160,43020,137280,0.527424910548402
1532,1885,48,960,43100,131780,0.7128621396992377
1532,1889,2,40,47200,47220,0.3854506105818549
1532,1890,1,20,129580,129580,0.31600653265148854
1532,1895,14,280,46060,129700,0.5852336270669158
1532,1902,1,20,129620,129620,0.31600653265148854
1532,1907,1,20,123880,123880,0.31600653265148854
1532,1912,8,160,130460,133460,0.527424910548402
1532,1916,1,20,43080,43080,0.31600653265148854
1533,1538,29,580,33620,124220,0.6606299868059717
1533,1539,35,700,34900,123620,0.6801182582519162
1533,1545,20,400,35060,133800,0.6221438686148343
1533,1546,69,1380,32940,137420,0.7504970772805498
1533,1548,27,540,32940,132440,0.6532261284030567
1533,1549,60,1200,31880,137320,0.73600174479103
1533,1552,3,60,47480,129980,0.42668859322200425
1533,1563,5,100,44120,131060,0.4790269285669295
1533,1578,3,60,45640,50440,0.42668859322200425
1533,1585,13,260,34580,131740,0.577569991929958
1533,1592,1,20,133720,133720,0.31600653265148854
1533,1618,12,240,40840,127460,0.5692950854209973
1533,1625,1,20,129880,129880,0.31600653265148854
1533,1628,1,20,47160,47160,0.31600653265148854
1533,1653,85,1700,31860,127140,0.772128853536632
1533,1664,3,60,123880,133220,0.42668859322200425
1533,1665,1,20,124100,124100,0.31600653265148854
1533,1666,1,20,137120,137120,0.31600653265148854
1533,1668,1,20,33600,33600,0.31600653265148854
1533,1670,2,40,124220,124240,0.3854506105818549
1533,1673,1,20,50600,50600,0.31600653265148854
1533,1675,17,340,131120,136120,0.6053208666300378
1533,1684,14,280,133260,136860,0.5852336270669158
1533,1688,8,160,50520,133960,0.527424910548402
1533,1695,2,40,133400,133420,0.3854506105818549
1533,1697,4,80,50540,133200,0.4561223208851435
1533,1698,4,80,50600,133980,0.4561223208851435
1533,1700,1,20,44200,44200,0.31600653265148854
1533,1704,3,60,47080,47180,0.42668859322200425
1533,1705,14,280,34900,129440,0.5852336270669158
1533,1710,1,20,50400,50400,0.31600653265148854
1533,1730,28,560,42580,137360,0.656994059633722
1533,1732,1,20,46980,46980,0.31600653265148854
1533,1743,16,320,43160,50200,0.599047349799237
1533,1749,1,20,43200,43200,0.31600653265148854
1533,1761,2,40,47400,50600,0.3854506105818549
1533,1764,6,120,43500,50640,0.49777959356083784
1533,1765,9,180,131380,136240,0.5395785563918402
1533,1772,1,20,50760,50760,0.31600653265148854
1533,1774,1,20,137140,137140,0.31600653265148854
1533,1780,5,100,45940,129960,0.4790269285669295
1533,1797,15,300,34880,128940,0.5923701214603585
1533,1798,1,20,124520,124520,0.31600653265148854
1533,1801,1,20,133720,133720,0.31600653265148854
1533,1802,8,160,47240,48740,0.527424910548402
1533,1815,38,760,35360,128560,0.6886424802963587
1533,1821,4,80,42940,133980,0.4561223208851435
1533,1833,1,20,47420,47420,0.31600653265148854
1533,1835,4,80,45160,133320,0.4561223208851435
1533,1837,34,680,35540,131660,0.6771138485823601
1533,1847,3,60,131100,133960,0.42668859322200425
1533,1851,1,20,37180,37180,0.31600653265148854
1533,1855,1,20,43260,43260,0.31600653265148854
1533,1857,9,180,42980,50320,0.5395785563918402
1533,1861,3,60,37060,50400,0.42668859322200425
1533,1866,5,100,42960,133820,0.4790269285669295
1533,1885,102,2040,43060,137240,0.7910427685534502
1533,1889,1,20,43020,43020,0.31600653265148854
1533,1890,2,40,36980,37040,0.3854506105818549
1533,1895,4,80,46500,132980,0.4561223208851435
1533,1897,3,60,37060,37140,0.42668859322200425
1533,1912,74,1480,43440,136980,0.7577533580203487
1538,1539,18,360,32500,129300,0.611236718692761
1538,1545,6,120,35220,56020,0.49777959356083784
1538,1546,44,880,34760,124600,0.7038406028908673
1538,1548,4,80,32300,124460,0.4561223208851435
1538,1549,4,80,55180,124460,0.4561223208851435
1538,1618,32,640,38560,128960,0.6708308350104104
1538,1653,21,420,32520,59680,0.6271957224548713
1538,1665,2,40,124140,124240,0.3854506105818549
1538,1670,6,120,36960,124260,0.49777959356083784
1538,1688,2,40,124240,124260,0.3854506105818549
1538,1698,1,20,124260,124260,0.31600653265148854
1538,1705,29,580,35360,124380,0.6606299868059717
1538,1730,9,180,38520,122260,0.5395785563918402
1538,1797,9,180,34880,124380,0.5395785563918402
1538,1815,39,780,32260,129160,0.6913351113744413
1538,1837,10,200,35600,55960,0.5504571011940145
1538,1851,3,60,36860,37120,0.42668859322200425
1539,1545,59,1180,38380,128640,0.7342587129460318
1539,1546,9,180,37240,128580,0.5395785563918402
1539,1548,16,320,36700,128560,0.599047349799237
1539,1549,6,120,43020,55420,0.49777959356083784
1539,1551,1,20,47040,47040,0.31600653265148854
1539,1560,2,40,47320,50100,0.3854506105818549
1539,1563,3,60,44260,48240,0.42668859322200425
1539,1567,6,120,47240,49800,0.49777959356083784
1539,1579,1,20,47320,47320,0.31600653265148854
1539,1618,8,160,54280,128960,0.527424910548402
1539,1653,27,540,37600,128960,0.6532261284030567
1539,1670,1,20,124360,124360,0.31600653265148854
1539,1700,1,20,44980,44980,0.31600653265148854
1539,1705,71,1420,31800,125900,0.7534607363477915
1539,1730,7,140,37740,123740,0.5136570630934635
1539,1763,3,60,45020,45060,0.42668859322200425
1539,1767,3,60,50560,50680,0.42668859322200425
1539,1780,1,20,43820,43820,0.31600653265148854
1539,1792,1,20,124520,124520,0.31600653265148854
1539,1797,13,260,37460,128500,0.577569991929958
1539,1802,5,100,45440,46940,0.4790269285669295
1539,1815,135,2700,35000,129200,0.8201243090887104
1539,1821,5,100,43180,44000,0.4790269285669295
1539,1833,1,20,43820,43820,0.31600653265148854
1539,1835,1,20,45040,45040,0.31600653265148854
1539,1837,32,640,31800,128640,0.6708308350104104
1539,1847,4,80,43860,50740,0.4561223208851435
1539,1857,6,120,43180,49220,0.49777959356083784
1539,1885,1,20,46700,46700,0.31600653265148854
1539,1895,9,180,42980,44000,0.5395785563918402
1545,1546,10,200,36060,129420,0.5504571011940145
1545,1548,17,340,31740,137160,0.6053208666300378
1545,1549,7,140,31740,123900,0.5136570630934635
1545,1618,2,40,56120,124600,0.3854506105818549
1545,1653,11,220,31760,123760,0.5603028760303012
1545,1656,1,20,131380,131380,0.31600653265148854
1545,1664,1,20,130780,130780,0.31600653265148854
1545,1665,5,100,124100,131940,0.4790269285669295
1545,1666,4,80,131840,131940,0.4561223208851435
1545,1675,1,20,133780,133780,0.31600653265148854
1545,1684,4,80,130900,132920,0.4561223208851435
1545,1695,1,20,133060,133060,0.31600653265148854
1545,1696,1,20,133780,133780,0.31600653265148854
1545,1697,2,40,132320,132360,0.3854506105818549
1545,1698,32,640,132300,136680,0.6708308350104104
